,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
五年地债ETF,-0.05565878058760836,-0.13686656008156153,-0.12297506188899554,-0.11692302713362263,-0.03549452775549693,-0.04323180442626129,-0.08901813236719258,-0.11830997273965829,0.03934993262862373,0.31059213611755104,0.338929087490305,0.5962086303686418,1.0,0.27750410133175946,-0.15218224020761414,-0.08336787155842694,-0.06909828777078177,-0.13390850647638522,-0.13497947534870472,-0.09840549021961484,0.0015148830206230283,-0.1559867047721039,0.025099988116266195,-0.1020330970030816,-0.007851180197224524,0.27774704836653463,0.26985258438135223,-0.1385126381886049,-0.10404568765551411,-0.14582851043168046
活跃国债ETF,0.019781981820885686,-0.30785604295836044,-0.25560719204176424,-0.17017630294999483,-0.1012015038160378,-0.12477966209239566,-0.12041096149796147,-0.17750050099819478,-0.06496146636331789,0.7957397173218603,0.7816327043864844,0.4166893218248075,0.27750410133175946,1.0,-0.31108624518638617,-0.2712562134450119,-0.2614402896030555,-0.33064840508778337,-0.18235882204697326,-0.25317485814570484,-0.179021441014355,-0.1156663547963778,0.09737235807746743,-0.027473154556793965,0.02942466329113269,0.6181833235435277,0.6299190026582315,-0.32377397015277,-0.28632259303583574,-0.33154847903754914
沪深300ETF,0.27902317559918904,0.7067735267985854,0.7454589956297222,0.6532133208549598,0.5312554141615529,0.5252745739915416,0.32311883347718523,0.44846465625398535,0.2091410095761529,-0.2446587060508827,-0.33274792920850454,-0.22361077380426408,-0.15218224020761414,-0.31108624518638617,1.0,0.8395198821551891,0.8059710744038521,0.9413858249593036,0.6332997424941981,0.7529783010798926,0.6120900000999862,0.4873472350245583,-0.049373522186987664,0.2177630337915155,0.0543390573087558,-0.33765106497599456,-0.25739565173160117,0.9847432355213217,0.8370809892154442,0.935908273858683
中证500ETF,0.08988934048474347,0.45372292929175834,0.5292876973112876,0.3964529481197773,0.4476105937818851,0.4467964070683831,0.19691259683525003,0.3477046219529226,0.16258183058068987,-0.22029385666074222,-0.31183187365441506,-0.1555078361154817,-0.08336787155842694,-0.2712562134450119,0.8395198821551891,1.0,0.8341791882409724,0.7088559228528043,0.3749934482912535,0.6762199799812676,0.5696636104607656,0.3734656570734757,-0.05073331225736089,0.17318836843212082,0.014095149383344455,-0.31307610369257904,-0.2589625552401177,0.8413997047448902,0.9864654597420844,0.7074985397403594
创业板ETF,-0.07083027833948058,0.3978577824228278,0.45255341831792645,0.48220258712205794,0.7431166461655533,0.5417855209521962,0.031378817123557036,0.25605323992096657,0.15618258227282478,-0.24002328720531266,-0.3066687183451645,-0.1048633064646575,-0.06909828777078177,-0.2614402896030555,0.8059710744038521,0.8341791882409724,1.0,0.683472661997641,0.2189156802109161,0.600996263411315,0.6953020677854703,0.08636336330511478,-0.06244497622486363,0.16262989831309088,0.022820518678664393,-0.27478555738169425,-0.23180374887755242,0.8123856008882994,0.8269534384905175,0.6782757187512113
上证50ETF,0.3634892573450177,0.7757644225581095,0.7980168685970275,0.7169511282588718,0.4691137429672779,0.4789766935415407,0.37995767204032765,0.461633202715816,0.19673164949153024,-0.2569578232195777,-0.3371431656627895,-0.2414803348326178,-0.13390850647638522,-0.33064840508778337,0.9413858249593036,0.7088559228528043,0.683472661997641,1.0,0.7112167887961273,0.7267975387431882,0.6009655928861032,0.48867944535593916,-0.04325470906543887,0.18503381372966252,0.07167431848366444,-0.35084336132070326,-0.26792597487662695,0.9448646071189617,0.7085576258762177,0.9820330232750253
银行ETF,0.7790965487048633,0.8212303905432349,0.6834945776117967,0.37565061820576995,0.12182763010478526,0.18603398681292577,0.544854198602936,0.29540270395457924,0.15441378654884355,-0.15755031985885073,-0.2324131900806954,-0.22310629999168663,-0.13497947534870472,-0.18235882204697326,0.6332997424941981,0.3749934482912535,0.2189156802109161,0.7112167887961273,1.0,0.5897931519918922,0.22146883555453825,0.7516574850443842,-0.037593945633195854,0.1132049742115629,0.08597126345890617,-0.20507966522876442,-0.15874661794396996,0.617209311901281,0.37859251271082356,0.7017370075934538
证券ETF,0.29231767867089986,0.6038150407992035,0.6135377017106963,0.40914919705894465,0.30043019850842284,0.2907815090999398,0.2648086285650563,0.27140838015962737,0.09190336429041368,-0.23234632479597941,-0.2659562926575312,-0.20285538228520605,-0.09840549021961484,-0.25317485814570484,0.7529783010798926,0.6762199799812676,0.600996263411315,0.7267975387431882,0.5897931519918922,1.0,0.4039925264731428,0.4318598399589825,-0.06969294210421051,0.12692443173615175,0.04781634341113121,-0.29964761017389463,-0.23603876391846426,0.7533869657625503,0.6561456828518898,0.7208418115655689
医药ETF,0.03313441499075517,0.3169439079470777,0.3651779084294186,0.4540382860025997,0.4257513655857494,0.30825925761149336,0.012191603774213688,0.19591510834127526,0.14202712702652937,-0.15217485186779434,-0.20855461524750044,-0.06337429327066756,0.0015148830206230283,-0.179021441014355,0.6120900000999862,0.5696636104607656,0.6953020677854703,0.6009655928861032,0.22146883555453825,0.4039925264731428,1.0,0.061767147778962736,-0.057601868105343526,0.048488007060689876,0.0559770758739051,-0.1620932585420509,-0.14604388801126397,0.6229132931794601,0.5557313930097528,0.5928011418734985
红利ETF,0.632595870449397,0.5080072036185059,0.5121809964203546,0.16445893910916118,-0.03560279948762235,0.07093616365988034,0.561914372616075,0.3256040268484947,0.0964653337069131,-0.1267182436458893,-0.1446432554674497,-0.15881796884594424,-0.1559867047721039,-0.1156663547963778,0.4873472350245583,0.3734656570734757,0.08636336330511478,0.48867944535593916,0.7516574850443842,0.4318598399589825,0.061767147778962736,1.0,-0.04519758006604225,0.1387352190039449,0.05838991956266477,-0.15874204101592343,-0.10941070493575013,0.4403676869147201,0.37362904032943095,0.49119119537536077
黄金ETF,0.0002265303103371168,-0.077361957502051,-0.04065788261230055,-0.033245048895765086,-0.07642262348485837,-0.06523352270873978,-0.0046106637877555146,0.31077697977596247,0.014243272715228319,0.06472172444156088,0.05817391873340666,0.0324052890219585,0.025099988116266195,0.09737235807746743,-0.049373522186987664,-0.05073331225736089,-0.06244497622486363,-0.04325470906543887,-0.037593945633195854,-0.06969294210421051,-0.057601868105343526,-0.04519758006604225,1.0,-0.016834170060697914,-0.1750581446333557,0.1316552039707269,0.11716337098861017,-0.0310568118804889,-0.04454407263007961,-0.031354329537606196
能源化工ETF,-0.01922138738831804,0.1555306799213598,0.11966517001464655,0.11154393779789358,0.11787241853863405,0.09875199395664926,0.21070741400198542,0.27813819913161497,-0.1813067129726085,-0.0489058401405605,-0.07063023494888726,-0.03244436725814187,-0.1020330970030816,-0.027473154556793965,0.2177630337915155,0.17318836843212082,0.16262989831309088,0.18503381372966252,0.1132049742115629,0.12692443173615175,0.048488007060689876,0.1387352190039449,-0.016834170060697914,1.0,0.12129450101218636,-0.14791422237527005,-0.12073540084297898,0.21628156514084126,0.1756927129668829,0.1956757107095814
豆粕ETF,0.06736958590503264,0.10534437232568925,0.05971400683678527,0.10053005793884683,0.04938215981500331,0.1015448361116212,0.07816154174279309,-0.06454314954719852,0.0686615270329818,-0.0043404955807132325,-0.03679275778457737,-0.10977466202277712,-0.007851180197224524,0.02942466329113269,0.0543390573087558,0.014095149383344455,0.022820518678664393,0.07167431848366444,0.08597126345890617,0.04781634341113121,0.0559770758739051,0.05838991956266477,-0.1750581446333557,0.12129450101218636,1.0,0.004960752454602386,-0.03191976585994931,0.03226521362608339,0.006668055255050024,0.03982546976142638
十年国债期货,-0.0435435761127159,-0.29750176234652465,-0.22940120947060003,-0.1650697216043571,-0.08561529765323554,-0.13532084557162036,-0.2119399156387494,-0.243229242601824,-0.03148838735998453,0.6124000868191241,0.6766825765824801,0.3090280015294105,0.27774704836653463,0.6181833235435277,-0.33765106497599456,-0.31307610369257904,-0.27478555738169425,-0.35084336132070326,-0.20507966522876442,-0.29964761017389463,-0.1620932585420509,-0.15874204101592343,0.1316552039707269,-0.14791422237527005,0.004960752454602386,1.0,0.8315185598530533,-0.3360212259366621,-0.29864304879213355,-0.34153852692086983
五年国债期货,-0.013965682300693423,-0.23783503111099452,-0.18453376904394755,-0.1306282899348307,-0.07265383749330852,-0.060076805926815996,-0.18772963191861572,-0.1734428729161234,-0.05639361873318979,0.6186626957461161,0.6516035478708623,0.2768895633426358,0.26985258438135223,0.6299190026582315,-0.25739565173160117,-0.2589625552401177,-0.23180374887755242,-0.26792597487662695,-0.15874661794396996,-0.23603876391846426,-0.14604388801126397,-0.10941070493575013,0.11716337098861017,-0.12073540084297898,-0.03191976585994931,0.8315185598530533,1.0,-0.26581282732692946,-0.2618439797540246,-0.263192965684521
沪深300股指期货,0.25918109408068485,0.7049322353944892,0.7217861051357242,0.6717725501628978,0.5452189647779294,0.5173376328582138,0.311939578384487,0.4463900574300494,0.20070494046440823,-0.25931757696406815,-0.3493578222470277,-0.21711292108512734,-0.1385126381886049,-0.32377397015277,0.9847432355213217,0.8413997047448902,0.8123856008882994,0.9448646071189617,0.617209311901281,0.7533869657625503,0.6229132931794601,0.4403676869147201,-0.0310568118804889,0.21628156514084126,0.03226521362608339,-0.3360212259366621,-0.26581282732692946,1.0,0.8501854329848768,0.9534262515967361
中证500股指期货,0.08735686846651353,0.45485404586146955,0.529691080752233,0.4058918874232681,0.4635137257699246,0.4469947917846498,0.1961662036488662,0.35483798569560615,0.14649986344711302,-0.23390723029043145,-0.3176289346391039,-0.1768840682804033,-0.10404568765551411,-0.28632259303583574,0.8370809892154442,0.9864654597420844,0.8269534384905175,0.7085576258762177,0.37859251271082356,0.6561456828518898,0.5557313930097528,0.37362904032943095,-0.04454407263007961,0.1756927129668829,0.006668055255050024,-0.29864304879213355,-0.2618439797540246,0.8501854329848768,1.0,0.7220947008463003
上证50股指期货,0.3574789972002521,0.7625820391682169,0.7830826435629702,0.7251789943394548,0.4660128820407925,0.45944457029704167,0.3803918989876706,0.46393541681409317,0.18926410435680147,-0.26907997357507446,-0.33896409526093635,-0.23262256198996548,-0.14582851043168046,-0.33154847903754914,0.935908273858683,0.7074985397403594,0.6782757187512113,0.9820330232750253,0.7017370075934538,0.7208418115655689,0.5928011418734985,0.49119119537536077,-0.031354329537606196,0.1956757107095814,0.03982546976142638,-0.34153852692086983,-0.263192965684521,0.9534262515967361,0.7220947008463003,1.0
