,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
活跃国债ETF,0.06570678780529837,-0.09118246272006872,-0.1414673392443989,-0.24523541015242747,-0.14663997324916897,-0.19991570422615818,-0.047880076257878,-0.09258198071397253,0.006081966550375813,0.7514951382954408,0.7976007238257812,0.6457605225096578,0.556427981657225,1.0,-0.27912725930366583,-0.3130514605867687,-0.24403400952038307,-0.26414160408086873,-0.06745956789047595,-0.23181765611631777,-0.2824512015655467,-0.14192777298664247,-0.01298119203898402,-0.20788450615598805,-0.06775202199106485,0.6990731738431445,0.6506488870974695,-0.2910339229744621,-0.31947288688983033,-0.28299043840496074
沪深300ETF,0.17458388655226462,0.6361723222964587,0.8035965278249773,0.7494062669145682,0.7324203004372801,0.6537944048772799,0.39325968458046684,0.4299627465607653,0.0955069898994676,-0.36942355717600517,-0.34474645125569114,-0.3796599451007904,-0.2910362940531205,-0.27912725930366583,1.0,0.8671664676447264,0.8998983677104363,0.9321376360167343,0.5776749873044753,0.8084469254145353,0.8455138593368816,0.6084256131330311,0.03908949133538964,0.4575760076401643,0.14849325043666126,-0.35489865796670395,-0.2897473763943843,0.984296980324815,0.8372591797570307,0.9247396971505756
中证500ETF,-0.092840813851811,0.3640059185380589,0.5914035043662975,0.5719552134843209,0.5892166665031623,0.5961669966470349,0.23683317154078362,0.3514807740547029,0.010663949718587858,-0.3596966387192589,-0.34906456962710614,-0.37413330826200447,-0.27232086694186664,-0.3130514605867687,0.8671664676447264,1.0,0.8734727040833088,0.7292885257033771,0.2826003840588821,0.8046528927529447,0.8296202752519184,0.4529134905176465,0.04491694831721763,0.40301626635160515,0.12494193052263841,-0.36529485262148625,-0.2937741085501023,0.8699381785218759,0.9846365532076101,0.7438394628670781
创业板ETF,-0.06434605859169858,0.45660953533890414,0.6837009495259321,0.5867873875658729,0.8159828127510027,0.678813810507201,0.2317958436349748,0.26137158375476544,0.13465347875616074,-0.3675169298066657,-0.3178347449755715,-0.3615043193912308,-0.24974341467848304,-0.24403400952038307,0.8998983677104363,0.8734727040833088,1.0,0.7495927212826944,0.3353234820028047,0.8246990282851446,0.8983579042608824,0.3817931389387531,-0.00386028905008476,0.3973803007656446,0.08160575135124916,-0.33173221558005295,-0.29903850153576517,0.8712844007282103,0.8347791339635132,0.719423745859639
上证50ETF,0.3755833353112843,0.7446450150959872,0.8544146716375304,0.8165877063586301,0.6366223772734414,0.5651167366561628,0.48091692803350045,0.4785698919360366,0.07191334713077896,-0.3427956604123489,-0.31507365698600603,-0.3600701797779009,-0.2937376416863584,-0.26414160408086873,0.9321376360167343,0.7292885257033771,0.7495927212826944,1.0,0.7098534972453625,0.703278884234345,0.7374652735359326,0.7003821834097311,0.05396716780403905,0.46162125734950016,0.16342307551346158,-0.32097434982289125,-0.2474696519473308,0.9355616607735187,0.7061491102167227,0.9715594900362247
银行ETF,0.7539879069542303,0.849237367852054,0.670546061463165,0.4626662370691045,0.35500654892280337,0.23394582980509523,0.48404386313726006,0.34571007912401736,0.14608939693148504,-0.1694686485373033,-0.11555299145298717,-0.155238613986256,-0.1722799454965647,-0.06745956789047595,0.5776749873044753,0.2826003840588821,0.3353234820028047,0.7098534972453625,1.0,0.30771852634806,0.3072675063059495,0.7113448650624121,0.10246080595585208,0.2405616079653414,0.01436868660039462,-0.1552748287576206,-0.12279939621013795,0.565191882794649,0.26445347384763174,0.6762533114255824
证券ETF,-0.021224310740951033,0.42363984013269085,0.6727118847588137,0.5506381902222375,0.5775149057975365,0.5053792530009558,0.1407742474533096,0.24286622542808603,-0.004205189655460142,-0.3179293977327288,-0.3051712660500877,-0.368313909949784,-0.26287847276092696,-0.23181765611631777,0.8084469254145353,0.8046528927529447,0.8246990282851446,0.703278884234345,0.30771852634806,1.0,0.7478364049065599,0.3313590130051712,-0.05637800274707941,0.40982408295637507,0.1215700779228069,-0.3027795940919937,-0.25029647441065045,0.8012065298208717,0.7966336978657024,0.6853500732070303
医药ETF,-0.08557839130410447,0.42971933241847554,0.6496198748201125,0.6312157451193127,0.6951163065582666,0.6220539022390414,0.176426252151042,0.20828039413795996,0.12047288548452743,-0.35695478786618345,-0.32281612926627556,-0.3839028611752409,-0.25154568790785287,-0.2824512015655467,0.8455138593368816,0.8296202752519184,0.8983579042608824,0.7374652735359326,0.3072675063059495,0.7478364049065599,1.0,0.37640426288956724,-0.07395910940072022,0.3627166786740403,0.12166938841402877,-0.31814777596137467,-0.27479619419465895,0.8259883519896101,0.7959374588034168,0.7118283131665778
红利ETF,0.5504171676284577,0.5728340160935929,0.5494604454334303,0.46509874652337163,0.27989917755315047,0.22950307322967572,0.6789157850823964,0.5193655203369527,0.07800215636480252,-0.17389631953567222,-0.12722517620712046,-0.13757271991052505,-0.14086170258054634,-0.14192777298664247,0.6084256131330311,0.4529134905176465,0.3817931389387531,0.7003821834097311,0.7113448650624121,0.3313590130051712,0.37640426288956724,1.0,0.1687410513172485,0.3182068271237503,0.12481876156783098,-0.1458632960916842,-0.0775545019559481,0.6020828988919785,0.4272316394467123,0.686450441637854
黄金ETF,0.04403501661756628,0.09379089662440261,-0.016099427705673873,-0.0601230131039865,-0.05513052746362565,-0.014952248676612795,0.2588379569355852,0.5091538668149992,-0.08575462713394748,-0.02417826316455556,-0.005039141198856621,-0.05924999899605792,-0.13017453404481485,-0.01298119203898402,0.03908949133538964,0.04491694831721763,-0.00386028905008476,0.05396716780403905,0.10246080595585208,-0.05637800274707941,-0.07395910940072022,0.1687410513172485,1.0,0.10971800080757618,0.018197138613705876,-0.04258817651570185,-0.025154291193282816,0.028018512577744622,0.02304846099120632,0.04450391431226627
能源化工ETF,0.08872588504503952,0.29734019640073867,0.3851736761112861,0.42599841238368136,0.30442875164398814,0.26910904618565523,0.36924135722833124,0.3344689747125212,0.03595549034891402,-0.2798191875571052,-0.21880871890319142,-0.22662448526827136,-0.19957440704305857,-0.20788450615598805,0.4575760076401643,0.40301626635160515,0.3973803007656446,0.46162125734950016,0.2405616079653414,0.40982408295637507,0.3627166786740403,0.3182068271237503,0.10971800080757618,1.0,0.16451728079535202,-0.2397188632115095,-0.18918547258399526,0.4558410275331055,0.38307617360876356,0.45682016959312105
豆粕ETF,0.05531872285478482,0.04071489966955205,0.1360735445604982,0.19864271789349472,0.03722283377549036,0.08166461504160305,0.021964534747196913,0.06594897886039633,-0.02361471081241171,-0.01834428372700273,-0.03181516000047315,-0.026517242337850622,-0.046315682406792284,-0.06775202199106485,0.14849325043666126,0.12494193052263841,0.08160575135124916,0.16342307551346158,0.01436868660039462,0.1215700779228069,0.12166938841402877,0.12481876156783098,0.018197138613705876,0.16451728079535202,1.0,-0.02164019729332486,0.004316022656088045,0.16382823602094815,0.12078160151799497,0.19034340716848558
十年国债期货,0.033319819866890504,-0.15969340691767114,-0.20243816777621426,-0.23247024827247748,-0.23458513936561456,-0.2498047221759778,-0.055005643207926044,-0.1326941258928418,-0.008294170076202978,0.8058385125590315,0.8459243238931116,0.7067590419870194,0.6196356030429349,0.6990731738431445,-0.35489865796670395,-0.36529485262148625,-0.33173221558005295,-0.32097434982289125,-0.1552748287576206,-0.3027795940919937,-0.31814777596137467,-0.1458632960916842,-0.04258817651570185,-0.2397188632115095,-0.02164019729332486,1.0,0.9253864801434061,-0.36747306152744985,-0.3657732220529827,-0.3283542353839939
五年国债期货,0.04437071670162353,-0.14198980731125052,-0.15330118772745396,-0.16622541900144605,-0.22746273244979187,-0.21775420154864628,-0.0022575170557479827,-0.07391252831075872,-0.07159484533997015,0.7921405531299763,0.749597324539205,0.6549041054299622,0.5928633666072619,0.6506488870974695,-0.2897473763943843,-0.2937741085501023,-0.29903850153576517,-0.2474696519473308,-0.12279939621013795,-0.25029647441065045,-0.27479619419465895,-0.0775545019559481,-0.025154291193282816,-0.18918547258399526,0.004316022656088045,0.9253864801434061,1.0,-0.2900404261543019,-0.289468950236876,-0.237068453145774
沪深300股指期货,0.1696388948679304,0.6224683823101551,0.7931781691961924,0.7634937451065555,0.7023519921635007,0.64687404187663,0.3767937605436106,0.43001736449360234,0.07555227678218071,-0.36896154155901856,-0.35235348310625497,-0.3838850706344514,-0.30060663787934166,-0.2910339229744621,0.984296980324815,0.8699381785218759,0.8712844007282103,0.9355616607735187,0.565191882794649,0.8012065298208717,0.8259883519896101,0.6020828988919785,0.028018512577744622,0.4558410275331055,0.16382823602094815,-0.36747306152744985,-0.2900404261543019,1.0,0.8549520301996719,0.9513248405001763
中证500股指期货,-0.09166108382700025,0.3313794283333136,0.5635183056244816,0.5481868146573129,0.5538759937827235,0.585706109592548,0.2083048559236022,0.32959419377134086,-0.002265087794711632,-0.3631195416639001,-0.3550882220408997,-0.3783798946692506,-0.2769958024936553,-0.31947288688983033,0.8372591797570307,0.9846365532076101,0.8347791339635132,0.7061491102167227,0.26445347384763174,0.7966336978657024,0.7959374588034168,0.4272316394467123,0.02304846099120632,0.38307617360876356,0.12078160151799497,-0.3657732220529827,-0.289468950236876,0.8549520301996719,1.0,0.7354229587702517
上证50股指期货,0.354400711960325,0.7000393090800344,0.8161344247818977,0.8185567185226086,0.5966434426096437,0.5605457079227051,0.4598526259631529,0.46505145952252314,0.05211522354799054,-0.3380575955285495,-0.33196621021558226,-0.356520084425079,-0.29275240778221745,-0.28299043840496074,0.9247396971505756,0.7438394628670781,0.719423745859639,0.9715594900362247,0.6762533114255824,0.6853500732070303,0.7118283131665778,0.686450441637854,0.04450391431226627,0.45682016959312105,0.19034340716848558,-0.3283542353839939,-0.237068453145774,0.9513248405001763,0.7354229587702517,1.0
