,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
海康威视,-0.04033984940065197,-0.08164212707695015,-0.02001202304857444,0.07677815920287837,0.07022281404181341,0.14751157093107767,0.30189689898223954,0.48164575193327874,0.3301213752897247,0.21129445797676477,0.2570645242329608,0.2724797027512194,0.3148377707426479,0.19072789880429142,0.3016363801679023,0.22178782434872382,0.37284874301925713,0.41050202541170977,0.3519088631601742,0.4420300039675254,1.0,0.3706656956108675,0.041327113944671916,0.07560829530360656,0.41087049213151133,0.2949552483436534,0.2716950511196219,0.19745069449003372,0.07606511795915856,0.533614463180351,0.6101395039150845,0.635536364495037
立讯精密,-0.10577530571467432,-0.164742237990592,-0.109789520892951,0.0398336324136565,0.019729241764446917,0.03705169206934145,0.20138419722346454,0.3947445768751315,0.21273929139788697,0.18226459065609654,0.04328347549601521,0.10840649539213996,0.10575558198567593,0.038449863971967986,0.0518629619101554,0.20355219066218364,0.3807262133831486,0.3552558197421899,0.4088243736190424,0.3776568724955624,0.3706656956108675,1.0,-0.04261638008053692,-0.11505962940641758,0.2501130977920479,0.24496723493937575,0.09721298936382626,0.0846270765126012,-0.19286365120769333,0.42447153982179364,0.5427985179793403,0.5850610609877746
中国石油,0.37864327247937085,0.3497253476160166,0.3735945922954661,0.4157782873869783,0.35231622634250165,0.38604890171791106,0.21893073898839846,0.09134654182372426,0.27977917497326765,0.07051359357262729,0.07939133144532451,0.24748527310869578,0.20575170397470618,0.24070173310696547,0.2484996042223174,0.08037506851786123,0.01423551488117572,0.1285943552011962,0.15976039184816734,0.08109433026013382,0.041327113944671916,-0.04261638008053692,1.0,0.5374191984089409,0.21852078297970026,0.013652806740363852,0.09534918318589719,0.2981508195295366,0.2478930522212228,-0.047153320189777616,0.22804922602642136,0.04159677300751393
中国神华,0.3049933975869674,0.28043016949190147,0.2896296327989977,0.3054426479592975,0.2683298264391803,0.25967344164585965,0.1626362098089836,0.05383029086734268,0.2392005636310258,0.08112566745741548,0.16756684260094817,0.21638053044130756,0.22703398772870756,0.3075291302311624,0.35604492271266286,0.01155590202965273,-0.11988951980890468,0.09973965931458507,0.07817622688864118,0.03011886913369455,0.07560829530360656,-0.11505962940641758,0.5374191984089409,1.0,0.1673650023447221,0.20896374524132866,0.1837014045501464,0.2400215049341593,0.2417940274715206,-0.042695478609633124,0.20254787491144302,0.05508986816393343
紫金矿业,-0.14805913246988436,-0.09713417767097429,-0.08771864828600381,0.0702102039060624,0.027545457551712615,0.15209468321116362,0.21605120573073014,0.3113227719004212,0.20366405258284717,0.1353011948959449,0.2034849391543963,0.11067221375747127,0.15584507303602504,0.08881551210409266,0.250301015735446,0.2786719012247357,0.35336277063447386,0.3045356810284607,0.46558979796887384,0.31323987482361854,0.41087049213151133,0.2501130977920479,0.21852078297970026,0.1673650023447221,1.0,0.30812733200939135,0.24898405762286188,0.22192097291441404,-0.1003793322600157,0.24268276714310463,0.5525435720046358,0.5041959717666417
三一重工,-0.0937173082985737,-0.09206525080324111,-0.12128048198435899,0.13691302495922042,0.06303353416471728,0.057768768082281076,0.21299831269879343,0.3252464925878026,0.18991857239203305,0.32597338346839294,0.30059517930157803,0.29340672425918873,0.2750877283501225,0.1614137390703109,0.26124887859697454,0.15936845702073948,0.2017034017760567,0.17224816450281222,0.3337182770220433,0.3183972970117301,0.2949552483436534,0.24496723493937575,0.013652806740363852,0.20896374524132866,0.30812733200939135,1.0,0.2486080617250157,0.20578551804591294,0.10715642977962887,0.1656025312812704,0.4554170675647386,0.42059226638427283
中国中免,-0.10448635636697676,-0.12437857548176184,-0.08436072558791881,0.026163236069752807,0.0758882393069868,0.10724693987178646,0.2090163225428647,0.34635994924414787,0.20839283176492565,0.4128570497129711,0.47737875805053004,0.3366733681041137,0.41340798766461323,0.38166883287027425,0.42013934460837343,0.15059394865189699,0.1209339067050466,0.22834749634035698,0.18554095773755758,0.29239078359286963,0.2716950511196219,0.09721298936382626,0.09534918318589719,0.1837014045501464,0.24898405762286188,0.2486080617250157,1.0,0.1861012913081047,0.08978965517854927,0.1871760257800471,0.4133862438738936,0.4315406183918154
美的集团,0.23446843231192935,0.21944205467528638,0.24773675837153672,0.321722598905247,0.32253497317019536,0.2915077092661736,0.3918431336794354,0.22906105391501938,0.35982960027797983,0.18486815360577868,0.21815166969462668,0.39031566103132836,0.3868064528293889,0.3209835428219856,0.33382621029224335,0.03137860260388979,0.08406528117265608,0.13804795594535466,0.2111533567947516,0.2126555755708282,0.19745069449003372,0.0846270765126012,0.2981508195295366,0.2400215049341593,0.22192097291441404,0.20578551804591294,0.1861012913081047,1.0,0.15852972458136594,-0.029970277074947413,0.30946623286657327,0.15270804322062265
中国移动,0.2643434743376067,0.33123343010346673,0.22016155337670051,0.15974195090529314,0.20828833872259392,0.2312437307007489,0.11703097980533501,0.02298416538728548,0.1479668046411173,0.09923358064087805,0.1095517107078086,0.21406067159062275,0.2291661866749703,0.2329411095403516,0.21003515560942534,-0.027655843102658766,-0.03400702546491706,-0.016805996618354278,-0.04712841807136789,-0.028938818372896337,0.07606511795915856,-0.19286365120769333,0.2478930522212228,0.2417940274715206,-0.1003793322600157,0.10715642977962887,0.08978965517854927,0.15852972458136594,1.0,-0.020014378351112277,0.08867357353415213,-0.034133088292219574
中兴通讯,-0.19407748278615844,-0.13393235533280975,-0.1117243922050604,-0.05552828923833738,-0.02281098470598818,0.04052643594012405,0.1203421986604767,0.4502560944928252,0.2333386698831319,0.1413391115639966,0.18030174752791064,0.12205021176308878,0.12312476027445385,0.06174149326094127,0.14354014247484287,0.25333745613928577,0.35466710950555214,0.3024473665929856,0.20834553243989756,0.28926572837156317,0.533614463180351,0.42447153982179364,-0.047153320189777616,-0.042695478609633124,0.24268276714310463,0.1656025312812704,0.1871760257800471,-0.029970277074947413,-0.020014378351112277,1.0,0.5657977094774846,0.6202258557318091
沪深300指数,0.0218167151674937,-0.011710496436730064,0.0432123435606558,0.252205657359314,0.2438833462033819,0.3312390101464249,0.5858631910296329,0.775394530529144,0.5989750452483533,0.4187049038280997,0.45043951655342895,0.5139558177421866,0.5260076051224294,0.3698104760532951,0.4947843554504181,0.4576892463936129,0.5303276820349209,0.5228915740116702,0.6649821737088485,0.592868298044271,0.6101395039150845,0.5427985179793403,0.22804922602642136,0.20254787491144302,0.5525435720046358,0.4554170675647386,0.4133862438738936,0.30946623286657327,0.08867357353415213,0.5657977094774846,1.0,0.9015367420045745
中证500指数,-0.17602175465233152,-0.20251295391270327,-0.14472252309252895,0.028692436663510772,0.04776215631663805,0.14979915492834625,0.4192717566719227,0.7375061545027899,0.44616372870600746,0.4177255111918219,0.4359891035331025,0.32135038862392445,0.3844601504646751,0.24617436321029812,0.3757488537332799,0.4077786465491427,0.5443324615741634,0.5070351756806287,0.553860322724659,0.5397148189153375,0.635536364495037,0.5850610609877746,0.04159677300751393,0.05508986816393343,0.5041959717666417,0.42059226638427283,0.4315406183918154,0.15270804322062265,-0.034133088292219574,0.6202258557318091,0.9015367420045745,1.0
